P1_Easy_EDA,P10_Hard_EDA,P10_Easy_EDA,P9_Hard_EDA,P9_Easy_EDA,P8_Hard_EDA,P8_Easy_EDA,P7_Hard_EDA,P7_Easy_EDA,P6_Hard_EDA,P6_Easy_EDA,P5_Hard_EDA,P5_Easy_EDA,P4_Hard_EDA,P4_Easy_EDA,P3_Hard_EDA,P3_Easy_EDA,P2_Hard_EDA,P2_Easy_EDA,P1_Hard_EDA
0.075589,0.12939900000000001,0.083276,0.084553,0.133242,1.393074,2.6487580000000004,0.5614560000000001,0.470459,0.042279000000000004,0.038435000000000004,0.659806,0.046122,0.085839,0.085839,0.34463699999999997,0.026905000000000002,0.29081,1.109934,0.051247
0.073027,0.128118,0.08712,0.084553,0.134524,1.394355,2.688475,0.562737,0.470459,0.04356,0.039716,0.6623680000000001,0.032029,0.08712,0.08455800000000001,0.338231,0.026905000000000002,0.289529,1.121465,0.052528
0.07687100000000001,0.128118,0.08455800000000001,0.083272,0.133242,1.394355,2.811468,0.562737,0.469178,0.04356,0.037154,0.6572439999999999,0.124274,0.085839,0.085839,0.343355,0.026905000000000002,0.29081,1.13812,0.053809
0.074308,0.128118,0.08455800000000001,0.084553,0.134524,1.393074,2.828123,0.569144,0.467896,0.04356,0.038435000000000004,0.6495569999999999,0.13068,0.08712,0.085839,0.338231,0.025624,0.294653,1.153494,0.052528
0.074308,0.128118,0.083276,0.083272,0.13708599999999999,1.390512,2.849903,0.5614560000000001,0.470459,0.04356,0.038435000000000004,0.6418699999999999,0.11658699999999998,0.085839,0.085839,0.3267,0.026905000000000002,0.292091,1.162462,0.051247
0.074308,0.128118,0.08455800000000001,0.084553,0.134524,1.3892309999999999,2.869121,0.562737,0.469178,0.04356,0.038435000000000004,0.6341829999999999,0.039716,0.08712,0.08712,0.333106,0.026905000000000002,0.29081,1.1701489999999999,0.052528
0.074308,0.128118,0.083276,0.084553,0.134524,1.394355,2.805062,0.5640189999999999,0.473021,0.044841000000000006,0.037154,0.627777,0.029467,0.08712,0.08712,0.338231,0.028186000000000003,0.29337199999999997,1.179118,0.052528
0.074308,0.128118,0.083276,0.084553,0.134524,1.359764,2.811468,0.562737,0.467896,0.04356,0.038435000000000004,0.618808,0.028186000000000003,0.08712,0.08712,0.34079299999999996,0.026905000000000002,0.292091,1.172712,0.052528
0.074308,0.128118,0.083276,0.083272,0.133242,1.359764,2.8268419999999996,0.5640189999999999,0.470459,0.04356,0.037154,0.611121,0.029467,0.085839,0.08712,0.34463699999999997,0.026905000000000002,0.29337199999999997,1.175274,0.053809
0.074308,0.12939900000000001,0.08455800000000001,0.084553,0.134524,1.376419,2.849903,0.562737,0.470459,0.044841000000000006,0.039716,0.603434,0.028186000000000003,0.088401,0.088401,0.347199,0.025624,0.292091,1.171431,0.053809
0.073027,0.128118,0.083276,0.083272,0.134524,1.382825,2.862715,0.566581,0.469178,0.046122,0.039716,0.595747,0.029467,0.08712,0.08712,0.347199,0.028186000000000003,0.292091,1.1675870000000002,0.052528
0.073027,0.128118,0.083276,0.084553,0.134524,1.394355,2.870402,0.5614560000000001,0.473021,0.04356,0.038435000000000004,0.589341,0.028186000000000003,0.08712,0.08712,0.347199,0.026905000000000002,0.297215,1.1599,0.052528
0.075589,0.128118,0.083276,0.083272,0.133242,1.403324,2.821717,0.5614560000000001,0.469178,0.04356,0.039716,0.584217,0.029467,0.08712,0.088401,0.34848,0.028186000000000003,0.29337199999999997,1.154775,0.051247
0.074308,0.128118,0.08455800000000001,0.084553,0.133242,1.407167,2.84606,0.5640189999999999,0.470459,0.044841000000000006,0.037154,0.5803729999999999,0.028186000000000003,0.088401,0.08712,0.34848,0.029467,0.29337199999999997,1.149651,0.053809
0.073027,0.128118,0.083276,0.08583400000000001,0.134524,1.408448,2.838372,0.566581,0.470459,0.046122,0.039716,0.57653,0.028186000000000003,0.08712,0.088401,0.347199,0.026905000000000002,0.29337199999999997,1.144526,0.052528
0.074308,0.12939900000000001,0.08455800000000001,0.08583400000000001,0.134524,1.411011,2.807624,0.5614560000000001,0.473021,0.044841000000000006,0.038435000000000004,0.568842,0.029467,0.088401,0.08968200000000001,0.345918,0.026905000000000002,0.29337199999999997,1.140682,0.053809
0.073027,0.128118,0.083276,0.08583400000000001,0.134524,1.411011,2.821717,0.5640189999999999,0.469178,0.044841000000000006,0.038435000000000004,0.55475,0.028186000000000003,0.08712,0.088401,0.347199,0.026905000000000002,0.29337199999999997,1.139401,0.052528
0.074308,0.12939900000000001,0.08455800000000001,0.08583400000000001,0.135805,1.411011,2.8294040000000003,0.5640189999999999,0.470459,0.044841000000000006,0.038435000000000004,0.539375,0.029467,0.088401,0.088401,0.347199,0.026905000000000002,0.294653,1.150932,0.053809
0.073027,0.12939900000000001,0.083276,0.08583400000000001,0.134524,1.407167,2.812749,0.562737,0.470459,0.044841000000000006,0.039716,0.541938,0.026905000000000002,0.08712,0.08712,0.345918,0.025624,0.292091,1.145807,0.052528
0.071746,0.12939900000000001,0.08455800000000001,0.084553,0.134524,1.411011,2.817874,0.5640189999999999,0.47173999999999994,0.044841000000000006,0.038435000000000004,0.538094,0.029467,0.08712,0.085839,0.345918,0.026905000000000002,0.294653,1.129152,0.053809
0.073027,0.128118,0.083276,0.08583400000000001,0.134524,1.405886,2.817874,0.566581,0.46148999999999996,0.044841000000000006,0.039716,0.5406569999999999,0.026905000000000002,0.088401,0.08455800000000001,0.34463699999999997,0.025624,0.294653,1.111215,0.053809
0.074308,0.128118,0.08455800000000001,0.084553,0.135805,1.413573,2.812749,0.566581,0.45892799999999995,0.044841000000000006,0.039716,0.5483439999999999,0.026905000000000002,0.08712,0.085839,0.34463699999999997,0.026905000000000002,0.294653,1.118902,0.053809
0.073027,0.128118,0.083276,0.084553,0.134524,1.4046049999999999,2.810187,0.5640189999999999,0.46148999999999996,0.04356,0.038435000000000004,0.549625,0.028186000000000003,0.08712,0.08455800000000001,0.34463699999999997,0.025624,0.29337199999999997,1.13812,0.052528
0.070465,0.128118,0.08455800000000001,0.087115,0.135805,1.402042,2.785844,0.562737,0.457647,0.044841000000000006,0.038435000000000004,0.556031,0.028186000000000003,0.090964,0.085839,0.34463699999999997,0.026905000000000002,0.292091,1.175274,0.053809
0.06918400000000001,0.12939900000000001,0.083276,0.08583400000000001,0.135805,1.405886,2.783282,0.5614560000000001,0.457647,0.044841000000000006,0.039716,0.550906,0.028186000000000003,0.08712,0.08455800000000001,0.343355,0.025624,0.29337199999999997,1.213709,0.052528
0.067902,0.13068,0.08455800000000001,0.083272,0.139648,1.402042,2.774314,0.5640189999999999,0.455085,0.046122,0.039716,0.5445,0.026905000000000002,0.08712,0.085839,0.343355,0.026905000000000002,0.294653,1.267519,0.053809
0.071746,0.128118,0.083276,0.084553,0.135805,1.403324,2.7781569999999998,0.5640189999999999,0.456366,0.044841000000000006,0.038435000000000004,0.541938,0.028186000000000003,0.08712,0.088401,0.343355,0.025624,0.29337199999999997,1.31236,0.052528
0.070465,0.128118,0.083276,0.084553,0.135805,1.402042,2.775595,0.560175,0.456366,0.04356,0.039716,0.539375,0.028186000000000003,0.08712,0.085839,0.342074,0.025624,0.29337199999999997,1.371294,0.053809
0.070465,0.12939900000000001,0.08455800000000001,0.08583400000000001,0.135805,1.4046049999999999,2.7820009999999997,0.562737,0.457647,0.044841000000000006,0.039716,0.539375,0.028186000000000003,0.088401,0.088401,0.343355,0.026905000000000002,0.294653,1.393074,0.052528
0.071746,0.12939900000000001,0.08455800000000001,0.084553,0.134524,1.402042,2.7768759999999997,0.562737,0.45892799999999995,0.04356,0.042279000000000004,0.536813,0.028186000000000003,0.08712,0.08455800000000001,0.342074,0.026905000000000002,0.294653,1.391793,0.052528
0.070465,0.128118,0.083276,0.084553,0.13708599999999999,1.3994799999999998,2.773032,0.5640189999999999,0.46148999999999996,0.046122,0.038435000000000004,0.5406569999999999,0.026905000000000002,0.088401,0.085839,0.342074,0.025624,0.29337199999999997,1.4046049999999999,0.051247
0.073027,0.13068,0.08455800000000001,0.084553,0.134524,1.4007610000000001,2.783282,0.5653,0.462772,0.044841000000000006,0.040998,0.5457810000000001,0.026905000000000002,0.088401,0.08712,0.342074,0.026905000000000002,0.294653,1.46482,0.052528
0.070465,0.12939900000000001,0.083276,0.08583400000000001,0.135805,1.396918,2.811468,0.562737,0.470459,0.04356,0.038435000000000004,0.5611550000000001,0.026905000000000002,0.088401,0.085839,0.342074,0.025624,0.294653,1.480194,0.052528
0.070465,0.13068,0.08455800000000001,0.084553,0.134524,1.398199,2.8037810000000003,0.562737,0.473021,0.04356,0.039716,0.567561,0.028186000000000003,0.088401,0.085839,0.34079299999999996,0.025624,0.29337199999999997,1.462258,0.052528
0.070465,0.12939900000000001,0.08712,0.08583400000000001,0.135805,1.398199,2.807624,0.5640189999999999,0.47430200000000006,0.044841000000000006,0.039716,0.582935,0.026905000000000002,0.08712,0.088401,0.342074,0.025624,0.298496,1.477632,0.052528
0.071746,0.13068,0.08455800000000001,0.084553,0.134524,1.394355,2.806343,0.567862,0.47430200000000006,0.044841000000000006,0.039716,0.581654,0.028186000000000003,0.08712,0.085839,0.345918,0.026905000000000002,0.29593400000000003,1.541691,0.053809
0.070465,0.13068,0.08455800000000001,0.08583400000000001,0.133242,1.396918,2.8037810000000003,0.5640189999999999,0.47173999999999994,0.044841000000000006,0.038435000000000004,0.59831,0.026905000000000002,0.08712,0.08712,0.345918,0.026905000000000002,0.29593400000000003,1.5955,0.052528
0.071746,0.131961,0.083276,0.08583400000000001,0.134524,1.395637,2.8025,0.562737,0.467896,0.04356,0.038435000000000004,0.611121,0.028186000000000003,0.088401,0.088401,0.34079299999999996,0.026905000000000002,0.29593400000000003,1.6493099999999998,0.053809
0.070465,0.13068,0.083276,0.084553,0.135805,1.395637,2.807624,0.5640189999999999,0.469178,0.044841000000000006,0.040998,0.613684,0.026905000000000002,0.088401,0.088401,0.34079299999999996,0.025624,0.29593400000000003,1.6774950000000002,0.055090999999999994
0.073027,0.135805,0.085839,0.087115,0.135805,1.3994799999999998,2.805062,0.5640189999999999,0.47173999999999994,0.046122,0.040998,0.605997,0.029467,0.08968200000000001,0.088401,0.34079299999999996,0.025624,0.29593400000000003,1.687745,0.055090999999999994
0.078152,0.13068,0.081995,0.08583400000000001,0.134524,1.4007610000000001,2.812749,0.566581,0.475583,0.044841000000000006,0.037154,0.607278,0.025624,0.08712,0.088401,0.34079299999999996,0.024342,0.29593400000000003,1.71465,0.051247
0.099932,0.128118,0.08455800000000001,0.08583400000000001,0.134524,1.394355,2.785844,0.562737,0.473021,0.046122,0.039716,0.5931850000000001,0.028186000000000003,0.088401,0.088401,0.338231,0.026905000000000002,0.294653,1.723618,0.052528
0.098651,0.12939900000000001,0.085839,0.084553,0.135805,1.395637,2.747409,0.5640189999999999,0.473021,0.046122,0.038435000000000004,0.590622,0.029467,0.088401,0.088401,0.34079299999999996,0.026905000000000002,0.297215,1.7261799999999998,0.053809
0.09736900000000001,0.128118,0.08712,0.08583400000000001,0.134524,1.391793,2.687194,0.5653,0.473021,0.046122,0.038435000000000004,0.585498,0.028186000000000003,0.088401,0.090964,0.338231,0.026905000000000002,0.294653,1.7313049999999999,0.053809
0.094807,0.12939900000000001,0.08455800000000001,0.084553,0.134524,1.390512,2.688475,0.5640189999999999,0.473021,0.046122,0.039716,0.579092,0.028186000000000003,0.088401,0.090964,0.338231,0.026905000000000002,0.294653,1.723618,0.053809
0.093526,0.12939900000000001,0.088401,0.08583400000000001,0.13836700000000002,1.393074,2.744847,0.5640189999999999,0.473021,0.046122,0.039716,0.575248,0.026905000000000002,0.08712,0.088401,0.338231,0.025624,0.298496,1.7018380000000002,0.052528
0.09224500000000001,0.12939900000000001,0.08712,0.084553,0.135805,1.393074,2.794812,0.562737,0.475583,0.046122,0.039716,0.575248,0.028186000000000003,0.088401,0.090964,0.338231,0.026905000000000002,0.29593400000000003,1.6749330000000002,0.052528
0.09224500000000001,0.128118,0.08455800000000001,0.08583400000000001,0.134524,1.391793,2.807624,0.5653,0.47430200000000006,0.044841000000000006,0.039716,0.567561,0.028186000000000003,0.08968200000000001,0.088401,0.338231,0.026905000000000002,0.294653,1.658278,0.053809
0.090964,0.128118,0.08455800000000001,0.084553,0.135805,1.394355,2.821717,0.5640189999999999,0.47430200000000006,0.046122,0.039716,0.562437,0.028186000000000003,0.088401,0.090964,0.338231,0.025624,0.297215,1.650591,0.052528
0.090964,0.133242,0.08455800000000001,0.084553,0.134524,1.3892309999999999,2.83581,0.5640189999999999,0.473021,0.046122,0.038435000000000004,0.559874,0.026905000000000002,0.088401,0.088401,0.338231,0.026905000000000002,0.29593400000000003,1.623686,0.053809
0.08968200000000001,0.12939900000000001,0.085839,0.088396,0.13708599999999999,1.391793,2.81403,0.5640189999999999,0.475583,0.048685,0.039716,0.557312,0.028186000000000003,0.088401,0.088401,0.339512,0.026905000000000002,0.294653,1.58397,0.052528
0.08968200000000001,0.128118,0.08455800000000001,0.08583400000000001,0.139648,1.390512,2.7820009999999997,0.562737,0.47173999999999994,0.044841000000000006,0.039716,0.5534680000000001,0.026905000000000002,0.09224500000000001,0.08968200000000001,0.336949,0.026905000000000002,0.29337199999999997,1.56219,0.053809
0.088401,0.131961,0.085839,0.084553,0.135805,1.390512,2.7820009999999997,0.5640189999999999,0.47173999999999994,0.046122,0.039716,0.550906,0.026905000000000002,0.08968200000000001,0.08968200000000001,0.338231,0.025624,0.297215,1.537847,0.052528
0.08968200000000001,0.128118,0.085839,0.08583400000000001,0.135805,1.3892309999999999,2.788407,0.5653,0.470459,0.046122,0.039716,0.5483439999999999,0.026905000000000002,0.08968200000000001,0.08968200000000001,0.338231,0.028186000000000003,0.297215,1.54041,0.055090999999999994
0.088401,0.128118,0.085839,0.084553,0.135805,1.3853870000000001,2.788407,0.5640189999999999,0.469178,0.044841000000000006,0.039716,0.5457810000000001,0.028186000000000003,0.08968200000000001,0.08712,0.338231,0.028186000000000003,0.301058,1.531441,0.052528
0.088401,0.128118,0.08455800000000001,0.084553,0.135805,1.3853870000000001,2.775595,0.570425,0.469178,0.046122,0.039716,0.5457810000000001,0.028186000000000003,0.088401,0.088401,0.338231,0.026905000000000002,0.29593400000000003,1.5250350000000001,0.053809
0.08712,0.12939900000000001,0.083276,0.084553,0.135805,1.384106,2.761502,0.5640189999999999,0.467896,0.046122,0.039716,0.5445,0.028186000000000003,0.08968200000000001,0.088401,0.336949,0.028186000000000003,0.297215,1.507099,0.053809
0.088401,0.12939900000000001,0.08455800000000001,0.08583400000000001,0.135805,1.3853870000000001,2.762783,0.5653,0.465334,0.046122,0.038435000000000004,0.543219,0.028186000000000003,0.088401,0.08968200000000001,0.34079299999999996,0.026905000000000002,0.29593400000000003,1.5250350000000001,0.055090999999999994
0.085839,0.12939900000000001,0.08455800000000001,0.08583400000000001,0.134524,1.382825,2.757658,0.566581,0.465334,0.047404,0.039716,0.5483439999999999,0.028186000000000003,0.090964,0.088401,0.336949,0.026905000000000002,0.29593400000000003,1.5135049999999999,0.053809
0.088401,0.128118,0.08455800000000001,0.08583400000000001,0.135805,1.382825,2.751252,0.5653,0.464053,0.046122,0.038435000000000004,0.556031,0.028186000000000003,0.088401,0.08968200000000001,0.33566799999999997,0.028186000000000003,0.29593400000000003,1.4558520000000001,0.052528
0.085839,0.12939900000000001,0.085839,0.08583400000000001,0.13708599999999999,1.384106,2.787125,0.562737,0.465334,0.047404,0.039716,0.564999,0.029467,0.088401,0.08968200000000001,0.33566799999999997,0.026905000000000002,0.29593400000000003,1.444321,0.053809
0.085839,0.12939900000000001,0.08455800000000001,0.087115,0.135805,1.384106,2.7768759999999997,0.5640189999999999,0.464053,0.046122,0.039716,0.575248,0.029467,0.08968200000000001,0.08968200000000001,0.33566799999999997,0.028186000000000003,0.297215,1.444321,0.052528
0.085839,0.12939900000000001,0.085839,0.084553,0.135805,1.382825,2.715379,0.5653,0.467896,0.047404,0.042279000000000004,0.579092,0.026905000000000002,0.08968200000000001,0.09224500000000001,0.334387,0.025624,0.29593400000000003,1.4558520000000001,0.053809
0.08712,0.128118,0.08455800000000001,0.084553,0.135805,1.381544,2.446332,0.5653,0.462772,0.046122,0.040998,0.5803729999999999,0.029467,0.088401,0.08968200000000001,0.33566799999999997,0.026905000000000002,0.297215,1.446884,0.053809
0.085839,0.12939900000000001,0.085839,0.08583400000000001,0.13708599999999999,1.382825,2.6196650000000004,0.5653,0.46148999999999996,0.046122,0.040998,0.581654,0.026905000000000002,0.088401,0.088401,0.336949,0.025624,0.298496,1.4994120000000002,0.053809
0.08712,0.128118,0.08455800000000001,0.084553,0.135805,1.380262,2.6196650000000004,0.5653,0.465334,0.046122,0.039716,0.579092,0.028186000000000003,0.08968200000000001,0.08968200000000001,0.33566799999999997,0.025624,0.29593400000000003,1.589094,0.053809
0.08455800000000001,0.128118,0.08455800000000001,0.08583400000000001,0.135805,1.378981,2.691411,0.5653,0.45892799999999995,0.047404,0.039716,0.5726859999999999,0.028186000000000003,0.08968200000000001,0.08968200000000001,0.334387,0.025624,0.297215,1.6800580000000003,0.053809
0.08455800000000001,0.12939900000000001,0.08455800000000001,0.08583400000000001,0.135805,1.3777,2.710629,0.5640189999999999,0.456366,0.046122,0.040998,0.56628,0.028186000000000003,0.088401,0.08968200000000001,0.334387,0.026905000000000002,0.297215,1.699275,0.053809
0.08712,0.12939900000000001,0.085839,0.08583400000000001,0.13708599999999999,1.378981,2.482579,0.566581,0.455085,0.047404,0.038435000000000004,0.568842,0.026905000000000002,0.08968200000000001,0.08968200000000001,0.33566799999999997,0.025624,0.29593400000000003,1.7197740000000001,0.053809
0.085839,0.12939900000000001,0.08455800000000001,0.07814700000000001,0.135805,1.3777,2.442863,0.5640189999999999,0.45380299999999996,0.046122,0.039716,0.567561,0.028186000000000003,0.08968200000000001,0.08968200000000001,0.334387,0.023061,0.297215,1.768459,0.055090999999999994
0.08455800000000001,0.128118,0.085839,0.079428,0.13708599999999999,1.3777,2.613259,0.5653,0.45380299999999996,0.047404,0.038435000000000004,0.562437,0.028186000000000003,0.08968200000000001,0.08968200000000001,0.334387,0.025624,0.29593400000000003,1.8171439999999999,0.053809
0.08455800000000001,0.128118,0.08455800000000001,0.075585,0.13708599999999999,1.3777,2.6376020000000002,0.562737,0.45380299999999996,0.046122,0.039716,0.5611550000000001,0.030748,0.08968200000000001,0.08968200000000001,0.336949,0.025624,0.297215,1.876078,0.055090999999999994
0.083276,0.12939900000000001,0.085839,0.088396,0.135805,1.382825,2.6337580000000003,0.566581,0.455085,0.047404,0.039716,0.570124,0.032029,0.090964,0.090964,0.33566799999999997,0.025624,0.297215,1.905545,0.053809
0.081995,0.12939900000000001,0.08712,0.084553,0.13708599999999999,1.380262,2.632477,0.5653,0.45252200000000004,0.046122,0.039716,0.570124,0.028186000000000003,0.090964,0.090964,0.334387,0.026905000000000002,0.297215,1.909388,0.055090999999999994
0.08455800000000001,0.128118,0.085839,0.084553,0.135805,1.381544,2.682443,0.5640189999999999,0.45380299999999996,0.047404,0.038435000000000004,0.5726859999999999,0.028186000000000003,0.08968200000000001,0.090964,0.333106,0.11658699999999998,0.297215,1.902983,0.052528
0.083276,0.12939900000000001,0.08455800000000001,0.083272,0.13708599999999999,1.382825,2.7003790000000003,0.562737,0.45380299999999996,0.046122,0.040998,0.563718,0.028186000000000003,0.090964,0.090964,0.333106,0.029467,0.297215,1.9017009999999999,0.055090999999999994
0.083276,0.128118,0.085839,0.083272,0.13708599999999999,1.380262,2.705504,0.5640189999999999,0.451241,0.047404,0.038435000000000004,0.571405,0.028186000000000003,0.090964,0.090964,0.334387,0.038435000000000004,0.29593400000000003,1.8901709999999998,0.053809
0.081995,0.12939900000000001,0.085839,0.083272,0.13708599999999999,1.380262,2.708066,0.566581,0.451241,0.047404,0.039716,0.5611550000000001,0.028186000000000003,0.08968200000000001,0.090964,0.333106,0.066621,0.297215,1.868391,0.053809
0.080714,0.12939900000000001,0.085839,0.083272,0.135805,1.378981,2.710629,0.557612,0.45252200000000004,0.047404,0.039716,0.550906,0.028186000000000003,0.08968200000000001,0.090964,0.333106,0.055090999999999994,0.297215,1.841486,0.053809
0.081995,0.128118,0.08455800000000001,0.08967699999999999,0.135805,1.378981,2.632477,0.556331,0.451241,0.046122,0.039716,0.552187,0.028186000000000003,0.090964,0.09224500000000001,0.331825,0.07687100000000001,0.29593400000000003,1.815863,0.055090999999999994
0.080714,0.12939900000000001,0.083276,0.058931,0.139648,1.3777,2.656819,0.556331,0.44996,0.047404,0.040998,0.541938,0.028186000000000003,0.08968200000000001,0.090964,0.331825,0.073027,0.297215,1.7851139999999999,0.053809
0.080714,0.128118,0.08455800000000001,0.034589999999999996,0.13708599999999999,1.376419,2.529983,0.557612,0.451241,0.046122,0.040998,0.534251,0.026905000000000002,0.090964,0.09224500000000001,0.331825,0.11274400000000001,0.297215,1.764615,0.052528
0.080714,0.12683599999999998,0.08455800000000001,0.044839,0.135805,1.3738569999999999,2.524858,0.5614560000000001,0.446116,0.048685,0.040998,0.530407,0.028186000000000003,0.08968200000000001,0.090964,0.331825,0.140929,0.297215,1.740273,0.053809
0.081995,0.12939900000000001,0.08455800000000001,0.051244000000000005,0.13836700000000002,1.376419,2.574824,0.5614560000000001,0.451241,0.048685,0.04356,0.529126,0.030748,0.09224500000000001,0.093526,0.333106,0.166553,0.297215,1.7261799999999998,0.055090999999999994
0.080714,0.12939900000000001,0.08712,0.052525,0.135805,1.3738569999999999,2.60301,0.557612,0.45252200000000004,0.046122,0.039716,0.5252829999999999,0.028186000000000003,0.08968200000000001,0.090964,0.330544,0.18320799999999998,0.297215,1.710806,0.053809
0.079433,0.128118,0.08455800000000001,0.049963,0.13708599999999999,1.371294,2.62479,0.557612,0.446116,0.047404,0.038435000000000004,0.538094,0.028186000000000003,0.088401,0.09224500000000001,0.331825,0.179365,0.29593400000000003,1.695432,0.055090999999999994
0.080714,0.12939900000000001,0.085839,0.044839,0.135805,1.359764,2.6888490000000003,0.560175,0.44739799999999996,0.047404,0.039716,0.543219,0.028186000000000003,0.08968200000000001,0.09224500000000001,0.331825,0.053809,0.297215,1.689026,0.053809
0.079433,0.12939900000000001,0.085839,0.04612,0.13708599999999999,1.362326,2.705504,0.5512060000000001,0.448679,0.047404,0.039716,0.5406569999999999,0.029467,0.090964,0.09224500000000001,0.32798099999999997,0.09608799999999999,0.297215,1.6774950000000002,0.052528
0.079433,0.128118,0.083276,0.04612,0.13708599999999999,1.357201,2.734971,0.546081,0.448679,0.047404,0.039716,0.534251,0.029467,0.08968200000000001,0.09224500000000001,0.329262,0.122993,0.297215,1.6659650000000001,0.053809
0.079433,0.12939900000000001,0.08455800000000001,0.071742,0.13708599999999999,1.340546,2.767001,0.543519,0.448679,0.047404,0.039716,0.541938,0.029467,0.090964,0.09224500000000001,0.33566799999999997,0.133242,0.29593400000000003,1.659559,0.055090999999999994
0.080714,0.131961,0.085839,0.101207,0.135805,1.3443889999999998,2.7798119999999997,0.539675,0.446116,0.048685,0.040998,0.541938,0.028186000000000003,0.08968200000000001,0.094807,0.333106,0.143492,0.297215,1.655715,0.053809
0.079433,0.128118,0.08455800000000001,0.096083,0.13836700000000002,1.336702,2.7746880000000003,0.540956,0.448679,0.047404,0.039716,0.543219,0.028186000000000003,0.08968200000000001,0.093526,0.330544,0.147335,0.29593400000000003,1.645466,0.055090999999999994
0.080714,0.128118,0.08455800000000001,0.087115,0.13708599999999999,1.336702,2.775969,0.5383939999999999,0.44483500000000004,0.048685,0.039716,0.543219,0.028186000000000003,0.09224500000000001,0.09224500000000001,0.329262,0.151179,0.297215,1.6493099999999998,0.053809
0.079433,0.12939900000000001,0.08712,0.075585,0.13708599999999999,1.340546,2.770844,0.5383939999999999,0.44739799999999996,0.047404,0.040998,0.5445,0.028186000000000003,0.090964,0.093526,0.3267,0.14221099999999998,0.297215,1.63906,0.055090999999999994
0.079433,0.128118,0.085839,0.071742,0.13708599999999999,1.3495139999999999,2.775969,0.5358310000000001,0.446116,0.048685,0.039716,0.5470619999999999,0.028186000000000003,0.08968200000000001,0.09224500000000001,0.331825,0.206269,0.297215,1.6339350000000001,0.053809
0.079433,0.12939900000000001,0.08455800000000001,0.06917899999999999,0.13708599999999999,1.3456709999999998,2.745221,0.537112,0.44739799999999996,0.047404,0.039716,0.5457810000000001,0.028186000000000003,0.08968200000000001,0.093526,0.330544,0.342074,0.29593400000000003,1.628811,0.055090999999999994
0.078152,0.12939900000000001,0.083276,0.062774,0.13708599999999999,1.337984,2.740096,0.5448,0.443554,0.048685,0.040998,0.5457810000000001,0.029467,0.09224500000000001,0.09224500000000001,0.3267,0.517595,0.29593400000000003,1.626248,0.053809
0.07687100000000001,0.13068,0.08455800000000001,0.064055,0.13708599999999999,1.335421,2.736252,0.547362,0.446116,0.047404,0.039716,0.5470619999999999,0.029467,0.090964,0.09224500000000001,0.325419,0.611121,0.298496,1.6185610000000001,0.055090999999999994
0.078152,0.12939900000000001,0.085839,0.09352,0.13708599999999999,1.3341399999999999,2.742658,0.549925,0.44739799999999996,0.048685,0.039716,0.5470619999999999,0.028186000000000003,0.090964,0.09224500000000001,0.325419,0.48812799999999995,0.30234,1.613437,0.053809
0.078152,0.12939900000000001,0.08455800000000001,0.099926,0.13708599999999999,1.332859,2.7490639999999997,0.547362,0.440992,0.047404,0.040998,0.5445,0.029467,0.090964,0.093526,0.32413800000000004,0.508627,0.301058,1.609593,0.055090999999999994
0.078152,0.12939900000000001,0.083276,0.101207,0.140929,1.341827,2.768282,0.552487,0.443554,0.048685,0.039716,0.5445,0.028186000000000003,0.090964,0.09224500000000001,0.32413800000000004,0.458661,0.298496,1.6070309999999999,0.053809
0.078152,0.128118,0.08455800000000001,0.101207,0.13836700000000002,1.352077,2.811842,0.5486439999999999,0.440992,0.047404,0.040998,0.543219,0.026905000000000002,0.090964,0.093526,0.322857,0.485566,0.298496,1.6083120000000002,0.055090999999999994
0.07687100000000001,0.128118,0.083276,0.10761199999999999,0.140929,1.372575,2.825935,0.5486439999999999,0.44483500000000004,0.048685,0.039716,0.5445,0.028186000000000003,0.090964,0.09224500000000001,0.322857,0.58806,0.298496,1.601906,0.056372000000000005
0.078152,0.12939900000000001,0.08455800000000001,0.106331,0.13836700000000002,1.382825,2.833622,0.5486439999999999,0.446116,0.049966,0.040998,0.5534680000000001,0.026905000000000002,0.08968200000000001,0.093526,0.325419,0.78408,0.298496,1.596781,0.055090999999999994
0.07687100000000001,0.12939900000000001,0.083276,0.10761199999999999,0.140929,1.386668,2.84259,0.549925,0.451241,0.048685,0.039716,0.558593,0.026905000000000002,0.09224500000000001,0.093526,0.322857,1.099517,0.297215,1.5955,0.053809
0.075589,0.13068,0.085839,0.108894,0.13836700000000002,1.390512,2.8374650000000003,0.5486439999999999,0.451241,0.047404,0.039716,0.571405,0.026905000000000002,0.09224500000000001,0.094807,0.321575,0.903566,0.298496,1.600625,0.056372000000000005
0.07687100000000001,0.12939900000000001,0.083276,0.108894,0.135805,1.386668,2.831059,0.5512060000000001,0.455085,0.048685,0.039716,0.581654,0.028186000000000003,0.090964,0.093526,0.321575,1.099586,0.297215,1.586532,0.053809
0.074308,0.12939900000000001,0.08455800000000001,0.108894,0.13836700000000002,1.386668,2.8605270000000003,0.549925,0.45380299999999996,0.047404,0.040998,0.591904,0.029467,0.08968200000000001,0.094807,0.325419,1.319948,0.298496,1.585251,0.056372000000000005
0.07687100000000001,0.128118,0.08455800000000001,0.11273699999999999,0.13708599999999999,1.384106,2.875901,0.5512060000000001,0.455085,0.048685,0.039716,0.599591,0.028186000000000003,0.09224500000000001,0.093526,0.321575,1.358383,0.298496,1.58397,0.055090999999999994
